text,label
A withdraw I tried to make at the ATM was declined I don't know why.,declined_cash_withdrawal
Can I update my details?,edit_personal_details
I need to report a stolen card,lost_or_stolen_card
I need to move money from one of my other accounts to this one.,transfer_into_account
Can you tell me how to get a disposable virtual card?,get_disposable_virtual_card
I have a transaction showing up more than once.,transaction_charged_twice
Where did my money go? I'm not able to withdraw it from my ATM.,declined_cash_withdrawal
How do I report my card as lost or stolen?,lost_or_stolen_card
I ordered my card and it isn't here yet. I need it ASAP. When can I expect to get it?,card_delivery_estimate
Am I able to track a card that has already been sent?,card_arrival
I am entering my passcode but getting an error.,passcode_forgotten
What kind of businesses will take my card?,card_acceptance
"I am interested in giving a second card to my daughter, how can I make this happen?",getting_spare_card
How much time do transfers typically take? I sent money to a friend who needs it urgently. It's been hours and has not gone through.,transfer_not_received_by_recipient
"I need to set up an account for my daughter, how would I do that?",age_limit
Is there a charge for topping up by card?,top_up_by_card_charge
How is my money transferred to the account,transfer_into_account
My card payment was cancelled it seems.,reverted_card_payment?
why don't you accept american express for adding money to my account,supported_cards_and_currencies
I have a disposable virtual card. Is there a limit to how many times I can use it?,disposable_card_limits
I tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. Any ideas why?,virtual_card_not_working
I think someone stole my card because I can't find it.,lost_or_stolen_card
Why was my account assessed a fee?,extra_charge_on_statement
How can I find out about an extra fee on my statement?,extra_charge_on_statement
"I am having trouble doing a transfer. A ""Decline "" message appears after making the transfer.",declined_transfer
Is there anywhere  In the  Eu  this card can not be delivered in,country_support
"I recently reported my card as missing/lost, and I just found it. Can I still use it?",card_linking
My account was charged a fee. When did you start charging extra for card payments?,card_payment_fee_charged
I looked on the app and it says I withdrew cash.  I didn't!,cash_withdrawal_not_recognised
"lost my phone, what is account security?",lost_or_stolen_phone
I don't understand where this charge came from.,card_payment_not_recognised
"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account.",cash_withdrawal_not_recognised
Why was I charged a fee for debit or credit card payment?,card_payment_fee_charged
Transfer was declined.,declined_transfer
Which fiat currencies are supported by you?,fiat_currency_support
Are there any fees if I want to add money using an international card?,top_up_by_card_charge
"i didnt make these transactions, i think my card details might be stolen",compromised_card
Please sort your top up! My top up has been pending for an hour already. Can you please make it go through as soon as possible. I really need the money.,pending_top_up
There is a vendor name I don't recognize on a payment from my account. I don't think I made this payment.,card_payment_not_recognised
What should I expect to be charged on a SEPA transfer?,top_up_by_bank_transfer_charge
My payment was terminated,reverted_card_payment?
"I want to top up by transfering accounts, What do I do?",transfer_into_account
I got a new address and need to change my information.,edit_personal_details
What is the closest ATM?,atm_support
Is there a limit for the amount I can top up?,top_up_limits
I would like to activate my card.,activate_my_card
Why can I not choose the card i want?,visa_or_mastercard
Is there a Mastercard ATM nearby?,atm_support
Do I get charged for a top up from a European bank?,top_up_by_card_charge
"I topped up last night but don't have any funds, why not?",pending_top_up
How long does it take to get a refund on something I bought?,request_refund
ATM withdrawal not working.,declined_cash_withdrawal
I can't make purchases with my virtual card.,virtual_card_not_working
What should I do if I can't use my card?,card_not_working
"What currencies can I not hold many in, if so what are they?",fiat_currency_support
What is the reason I couldn't do a transfer to a beneficiary?,beneficiary_not_allowed
There is a payment that has not processed.,pending_card_payment
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",declined_cash_withdrawal
I see an unauthorized withdraw.,cash_withdrawal_not_recognised
I've made a transfer from France two days ago but I was wondering if international transfers take longer to arrive because it hasn't made it yet.,balance_not_updated_after_bank_transfer
I am still waiting on my card?,card_arrival
How long will it take for the money to reach my account?,transfer_timing
I just sent money but the person I sent it to doesn't see it. What happened?,transfer_not_received_by_recipient
There is an extra small charge on my card! What do I do?,extra_charge_on_statement
Tell me the currencies that you support.,fiat_currency_support
I have a transaction that shows multiple times.,transaction_charged_twice
Why isn't my top up showing?  Was the money reversed?,top_up_reverted
